f_Hz,teorico_re,teorico_im,"Medido (simplificado, 3 patrones)_re","Medido (simplificado, 3 patrones)_im","Medido (completo, 4 patrones, Automático)_re","Medido (completo, 4 patrones, Automático)_im","Medido (completo, 4 patrones, Clásico)_re","Medido (completo, 4 patrones, Clásico)_im"
5005000000.0,4.999803827521704,-3.2854523667801807,6.121452856055144,-4.193906375874905,4.517641305175331,-2.3765323870430817,4.517641305175331,-2.3765323870430817
5010000000.0,4.999001918710752,-3.282995161058378,6.115989215594693,-4.194696646677505,4.516946695665724,-2.3740684620273136,4.516946695665724,-2.3740684620273136
5015000000.0,4.998202346118258,-3.280543236832945,6.121630876564399,-4.193092835540017,4.515953533187382,-2.3721657160909952,4.515953533187382,-2.3721657160909952
5020000000.0,4.9974051007380185,-3.2780965795783636,6.121253573369726,-4.182416473446894,4.514240785020801,-2.365965779946232,4.514240785020801,-2.365965779946232
5025000000.0,4.9966101736068955,-3.2756551748209297,6.118454078330856,-4.182861523055672,4.513184143372683,-2.373016668899396,4.513184143372683,-2.373016668899396
5030000000.0,4.9958175558045665,-3.2732190081385295,6.124171708980995,-4.175214535230232,4.5119322795111225,-2.3716676476359586,4.5119322795111225,-2.3716676476359586
5035000000.0,4.995027238453285,-3.270788065160417,6.1185007148961175,-4.165979228537134,4.512917862010623,-2.3657175327528277,4.512917862010623,-2.3657175327528277
5040000000.0,4.994239212717638,-3.2683623315669945,6.115540914717864,-4.16264306059421,4.511852906229813,-2.3650396075756155,4.511852906229813,-2.3650396075756155
5045000000.0,4.993453469804304,-3.265941793089591,6.112710244772297,-4.156308798716719,4.509726640603336,-2.3667616084140004,4.509726640603336,-2.3667616084140004
5050000000.0,4.992670000961816,-3.263526435510243,6.117242167625643,-4.158519574917561,4.5108996126752094,-2.359719901198684,4.5108996126752094,-2.359719901198684
5055000000.0,4.991888797480323,-3.2611162446614785,6.108555164480235,-4.146139414166394,4.50964719615083,-2.3636233999557206,4.50964719615083,-2.3636233999557206
5060000000.0,4.991109850691357,-3.258711206426097,6.108943274156143,-4.142250044004501,4.508513908914308,-2.3610454386983104,4.508513908914308,-2.3610454386983104
5065000000.0,4.990333151967595,-3.256311306736956,6.105030732072373,-4.136271573160327,4.511828945313739,-2.3578154244612706,4.511828945313739,-2.3578154244612706
5070000000.0,4.989558692722629,-3.253916531576757,6.105455531226783,-4.1267565211076604,4.507048186771945,-2.356957910888561,4.507048186771945,-2.356957910888561
5075000000.0,4.988786464410735,-3.2515268669778292,6.094698115014919,-4.119871203946036,4.509106132693417,-2.3570072754107687,4.509106132693417,-2.3570072754107687
5080000000.0,4.988016458526642,-3.249142299021919,6.090475177254833,-4.114593431645555,4.507733579288615,-2.3586568464831816,4.507733579288615,-2.3586568464831816
5085000000.0,4.987248666605306,-3.246762813839977,6.083058221200862,-4.111628675088249,4.503687079462805,-2.353566464758126,4.503687079462805,-2.353566464758126
5090000000.0,4.986483080221682,-3.2443883976119494,6.08034424946537,-4.103128589793973,4.504924354963837,-2.3547003055280062,4.504924354963837,-2.3547003055280062
5095000000.0,4.9857196909905,-3.2420190365665658,6.070540121456428,-4.101822161815707,4.505117042632688,-2.35293817816593,4.505117042632688,-2.35293817816593
5100000000.0,4.984958490566037,-3.239654716981132,6.072229300070418,-4.097873653709917,4.508295357611106,-2.3520494895077726,4.508295357611106,-2.3520494895077726
5105000000.0,4.984199470641905,-3.2372954251813253,6.074617565083245,-4.090619166572304,4.502232615021171,-2.348350715955181,4.502232615021171,-2.348350715955181
5110000000.0,4.98344262295082,-3.234941147540984,6.068062272530156,-4.086326537432769,4.5057018312210975,-2.3450775933638663,4.5057018312210975,-2.3450775933638663
5115000000.0,4.982687939264386,-3.2325918704819023,6.063547731401042,-4.082448927007831,4.504899626007051,-2.3444624328004866,4.504899626007051,-2.3444624328004866
5120000000.0,4.981935411392879,-3.23024758047363,6.06560808517429,-4.079302993635318,4.501933241174332,-2.3401100952873417,4.501933241174332,-2.3401100952873417
5125000000.0,4.981185031185031,-3.227908264033264,6.061950474064099,-4.073622299902953,4.501373818352467,-2.3371210558404516,4.501373818352467,-2.3371210558404516
5130000000.0,4.980436790527811,-3.2255739077252494,6.062915739599497,-4.06960204496196,4.499840184842427,-2.3391338251362597,4.499840184842427,-2.3391338251362597
5135000000.0,4.9796906813462165,-3.2232444981611774,6.059364453737079,-4.060924411708083,4.500136512229098,-2.334851063563131,4.500136512229098,-2.334851063563131
5140000000.0,4.978946695603056,-3.220920021999583,6.061944261321113,-4.056747350438498,4.497409448402853,-2.3323976021919086,4.497409448402853,-2.3323976021919086
5145000000.0,4.978204825298741,-3.218600465945749,6.057036587168521,-4.049957080262804,4.498501466450135,-2.332139572867333,4.498501466450135,-2.332139572867333
5150000000.0,4.977465062471078,-3.2162858167515034,6.059416711757878,-4.043621262780801,4.500260192866077,-2.3299362169858098,4.500260192866077,-2.3299362169858098
5155000000.0,4.976727399195057,-3.2139760612150257,6.059691315845118,-4.03986589942846,4.497014371461394,-2.325471962115232,4.497014371461394,-2.325471962115232
5160000000.0,4.975991827582646,-3.2116711861806486,6.059829695978587,-4.033846050100835,4.498729235028113,-2.3242593643797904,4.498729235028113,-2.3242593643797904
5165000000.0,4.975258339782587,-3.209371178538662,6.057629858027197,-4.03210697940823,4.498175167982884,-2.322032333907841,4.498175167982884,-2.322032333907841
5170000000.0,4.9745269279801905,-3.207076025225119,6.056401478041862,-4.0241841626292345,4.498236157603723,-2.3207169015677653,4.498236157603723,-2.3207169015677653
